"Timestamp","Unit","Maximum"
2018-08-01T18:55:00+00:00,Percent,20.7795056498899
2018-08-01T19:00:00+00:00,Percent,20.9326616001824
2018-08-01T19:05:00+00:00,Percent,21.2757298729991
2018-08-01T19:10:00+00:00,Percent,21.3121035038325
2018-08-01T19:15:00+00:00,Percent,21.2703450974621
2018-08-01T19:20:00+00:00,Percent,21.0693134774135
2018-08-01T19:25:00+00:00,Percent,21.268926314692
2018-08-01T19:30:00+00:00,Percent,20.6250628966199
2018-08-01T19:35:00+00:00,Percent,20.6149268485502
2018-08-01T19:40:00+00:00,Percent,20.6311999569746
2018-08-01T19:45:00+00:00,Percent,20.62168421393
2018-08-01T19:50:00+00:00,Percent,20.6164644131337
2018-08-01T19:55:00+00:00,Percent,20.6131781162986
2018-08-01T20:00:00+00:00,Percent,20.6221527421936
2018-08-01T20:05:00+00:00,Percent,20.61635223031
2018-08-01T20:10:00+00:00,Percent,20.6242908148333
2018-08-01T20:15:00+00:00,Percent,20.6311075711198
2018-08-01T20:20:00+00:00,Percent,20.6186486787008
2018-08-01T20:25:00+00:00,Percent,20.6183715211364
2018-08-01T20:30:00+00:00,Percent,20.6300319358103
2018-08-01T20:35:00+00:00,Percent,20.6165040070715
2018-08-01T20:40:00+00:00,Percent,20.6341035124112
2018-08-01T20:45:00+00:00,Percent,20.6262969076805
2018-08-01T20:50:00+00:00,Percent,20.6217436048367
2018-08-01T20:55:00+00:00,Percent,20.6221263462351
2018-08-01T21:00:00+00:00,Percent,20.6271481773426
2018-08-01T21:05:00+00:00,Percent,20.6234857380986
2018-08-01T21:10:00+00:00,Percent,20.6292268590756
2018-08-01T21:15:00+00:00,Percent,20.6302431034784
2018-08-01T21:20:00+00:00,Percent,20.6206283755894
2018-08-01T21:25:00+00:00,Percent,20.6208923351746
2018-08-01T21:30:00+00:00,Percent,20.6286923409157
2018-08-01T21:35:00+00:00,Percent,20.6209253301227
2018-08-01T21:40:00+00:00,Percent,20.6365253416049
2018-08-01T21:45:00+00:00,Percent,20.62950401664
2018-08-01T21:50:00+00:00,Percent,20.6205557867035
2018-08-01T21:55:00+00:00,Percent,20.6198166998651
2018-08-01T22:00:00+00:00,Percent,20.6310349822339
2018-08-01T22:05:00+00:00,Percent,20.6270095985604
2018-08-01T22:10:00+00:00,Percent,20.6287847267705
2018-08-01T22:15:00+00:00,Percent,20.6400887960044
2018-08-01T22:20:00+00:00,Percent,20.6289694984801
2018-08-01T22:25:00+00:00,Percent,20.6296030014844
2018-08-01T22:30:00+00:00,Percent,20.6389999627157
2018-08-01T22:35:00+00:00,Percent,20.6302365044888
2018-08-01T22:40:00+00:00,Percent,20.6441735705846
2018-08-01T22:45:00+00:00,Percent,20.6360502143517
2018-08-01T22:50:00+00:00,Percent,20.6259405622405
2018-08-01T22:55:00+00:00,Percent,20.6293588388682
2018-08-01T23:00:00+00:00,Percent,20.6370202658271
2018-08-01T23:05:00+00:00,Percent,20.6326187397448
2018-08-01T23:10:00+00:00,Percent,20.6393035162386
2018-08-01T23:15:00+00:00,Percent,20.6440085958439
2018-08-01T23:20:00+00:00,Percent,20.6205953806413
2018-08-01T23:25:00+00:00,Percent,20.6149268485502
2018-08-01T23:30:00+00:00,Percent,20.6374426011633
2018-08-01T23:35:00+00:00,Percent,20.6286131530401
2018-08-01T23:40:00+00:00,Percent,20.6466085977576
2018-08-01T23:45:00+00:00,Percent,20.6342948831104
2018-08-01T23:50:00+00:00,Percent,20.6295106156296
2018-08-01T23:55:00+00:00,Percent,20.6299065550074
2018-08-02T00:00:00+00:00,Percent,20.6368354941175
2018-08-02T00:05:00+00:00,Percent,20.6274121369277
2018-08-02T00:10:00+00:00,Percent,20.6337405679816
2018-08-02T00:15:00+00:00,Percent,20.6378319415514
2018-08-02T00:20:00+00:00,Percent,20.6327243235788
2018-08-02T00:25:00+00:00,Percent,20.6277420864091
2018-08-02T00:30:00+00:00,Percent,20.642603011053
2018-08-02T00:35:00+00:00,Percent,20.6314573175701
2018-08-02T00:40:00+00:00,Percent,20.6478360098285
2018-08-02T00:45:00+00:00,Percent,20.6389999627157
2018-08-02T00:50:00+00:00,Percent,20.6309227994102
2018-08-02T00:55:00+00:00,Percent,20.6313913276738
2018-08-02T01:00:00+00:00,Percent,20.6387294041409
2018-08-02T01:05:00+00:00,Percent,20.6342090962453
2018-08-02T01:10:00+00:00,Percent,20.6348689952081
2018-08-02T01:15:00+00:00,Percent,20.6451172261015
2018-08-02T01:20:00+00:00,Percent,20.6341827002868
2018-08-02T01:25:00+00:00,Percent,20.6359776254658
2018-08-02T01:30:00+00:00,Percent,20.6390593536224
2018-08-02T01:35:00+00:00,Percent,20.6422136706649
2018-08-02T01:40:00+00:00,Percent,20.6616938880488
2018-08-02T01:45:00+00:00,Percent,20.652039566222
2018-08-02T01:50:00+00:00,Percent,20.6461334705043
2018-08-02T01:55:00+00:00,Percent,20.6435202706114
2018-08-02T02:00:00+00:00,Percent,20.6483441320299
2018-08-02T02:05:00+00:00,Percent,20.6433157019329
2018-08-02T02:10:00+00:00,Percent,20.6504294127526
2018-08-02T02:15:00+00:00,Percent,20.667270034285
2018-08-02T02:20:00+00:00,Percent,20.6333446286039
2018-08-02T02:25:00+00:00,Percent,20.6339979285772
2018-08-02T02:30:00+00:00,Percent,20.6382542768877
2018-08-02T02:35:00+00:00,Percent,20.6322623943048
2018-08-02T02:40:00+00:00,Percent,20.6431639251714
2018-08-02T02:45:00+00:00,Percent,20.6342090962453
2018-08-02T02:50:00+00:00,Percent,20.6307248297213
2018-08-02T02:55:00+00:00,Percent,20.631067977182
2018-08-02T03:00:00+00:00,Percent,20.6384852415247
2018-08-02T03:05:00+00:00,Percent,20.6274451318759
2018-08-02T03:10:00+00:00,Percent,20.6342882841208
2018-08-02T03:15:00+00:00,Percent,20.6426690009493
2018-08-02T03:20:00+00:00,Percent,20.6316684852382
2018-08-02T03:25:00+00:00,Percent,20.6295634075467
2018-08-02T03:30:00+00:00,Percent,20.640042603077
2018-08-02T03:35:00+00:00,Percent,20.6320380286574
2018-08-02T03:40:00+00:00,Percent,20.6601497244757
2018-08-02T03:45:00+00:00,Percent,20.7283766782468
2018-08-02T03:50:00+00:00,Percent,20.6932964493806
2018-08-02T03:55:00+00:00,Percent,20.6681608978849
2018-08-02T04:00:00+00:00,Percent,20.7693234088929
2018-08-02T04:05:00+00:00,Percent,20.6716913573363
2018-08-02T04:10:00+00:00,Percent,20.6748918673062
2018-08-02T04:15:00+00:00,Percent,20.6595822113676
2018-08-02T04:20:00+00:00,Percent,20.6589289113944
2018-08-02T04:25:00+00:00,Percent,20.666702521177
2018-08-02T04:30:00+00:00,Percent,20.6669400848036
2018-08-02T04:35:00+00:00,Percent,20.6524289066101
2018-08-02T04:40:00+00:00,Percent,20.6712624230104
2018-08-02T04:45:00+00:00,Percent,20.6582360174834
